,id,name,brand,dateUpdated,prices.amountMax,prices.amountMin
9223,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9224,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9225,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9226,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9227,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9228,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9229,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9230,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9231,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9232,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9233,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9234,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9235,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9236,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9237,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9238,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9239,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9240,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9241,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9242,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9243,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9244,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9245,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9246,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9247,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9248,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9249,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9250,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9251,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9252,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9253,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9254,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9255,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9256,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9257,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9258,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9259,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9260,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9261,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9262,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9263,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9264,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9265,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9266,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9267,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9268,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9269,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9270,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9271,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9272,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9273,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9274,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9275,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9276,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9277,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9278,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9279,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9280,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9281,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9282,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9283,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9284,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9285,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9286,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9287,AV-XClqdHh53nbDR_SiY,Easy Street Bolt Women's Sandals,easy street,2018-02-01 07:32:58+00:00,49.99,49.99
9288,AV_K4G6yKZqtpbFMTgQq,Easy Street Kindly Women's Espadrille Wedge Sandals,easy street,2018-01-29 03:59:37+00:00,54.99,54.99
9289,AV_K4G6yKZqtpbFMTgQq,Easy Street Kindly Women's Espadrille Wedge Sandals,easy street,2018-01-29 03:59:37+00:00,54.99,54.99
9290,AV_K4G6yKZqtpbFMTgQq,Easy Street Kindly Women's Espadrille Wedge Sandals,easy street,2018-01-29 03:59:37+00:00,54.99,54.99
9291,AV_K4G6yKZqtpbFMTgQq,Easy Street Kindly Women's Espadrille Wedge Sandals,easy street,2018-01-29 03:59:37+00:00,54.99,54.99
9292,AV_K4G6yKZqtpbFMTgQq,Easy Street Kindly Women's Espadrille Wedge Sandals,easy street,2018-01-29 03:59:37+00:00,54.99,54.99
9293,AV_K4G6yKZqtpbFMTgQq,Easy Street Kindly Women's Espadrille Wedge Sandals,easy street,2018-01-29 03:59:37+00:00,54.99,54.99
9294,AV_K4G6yKZqtpbFMTgQq,Easy Street Kindly Women's Espadrille Wedge Sandals,easy street,2018-01-29 03:59:37+00:00,54.99,54.99
9295,AV_K4G6yKZqtpbFMTgQq,Easy Street Kindly Women's Espadrille Wedge Sandals,easy street,2018-01-29 03:59:37+00:00,54.99,54.99
9296,AV_G-OECHh53nbDR_6m1,Tuscany by Easy Street Susana Women's Block Heel Sandals,easy street,2018-02-11 03:31:06+00:00,59.99,59.99
9297,AV_G-OECHh53nbDR_6m1,Tuscany by Easy Street Susana Women's Block Heel Sandals,easy street,2018-02-11 03:31:06+00:00,59.99,59.99
9298,AV_G-OECHh53nbDR_6m1,Tuscany by Easy Street Susana Women's Block Heel Sandals,easy street,2018-02-11 03:31:06+00:00,59.99,59.99
9299,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9300,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9301,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9302,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9303,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9304,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9305,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9306,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9307,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9308,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9309,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9310,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9311,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9312,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9313,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9314,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9315,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9316,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9317,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9318,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9319,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9320,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9321,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9322,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9323,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9324,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9325,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9326,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9327,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9328,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9329,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9330,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9331,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9332,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9333,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9334,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9335,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9336,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9337,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9338,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9339,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9340,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9341,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9342,AV-KMp0rHh53nbDR_Kps,Easy Street Kamber Women's High-Heel Sandals,easy street,2018-02-01 07:34:48+00:00,54.99,54.99
9343,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,42.49
9344,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,59.99
9345,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,59.99
9346,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,42.49
9347,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,59.99
9348,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,42.49
9349,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,59.99
9350,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,42.49
9351,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,41.24
9352,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,39.99
9353,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,41.24
9354,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,41.24
9355,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,42.49
9356,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,41.24
9357,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,41.24
9358,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,39.99
9359,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,42.49
9360,AV_MZV83uC1rwyj_hSSZ,Easy Street Royal Women's High Heels,easy street,2018-02-01 07:33:00+00:00,59.99,42.49
9361,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,33.74
9362,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,31.99
9363,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,31.99
9364,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,59.99
9365,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,33.74
9366,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,59.99
9367,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,31.99
9368,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,31.99
9369,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,33.99
9370,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,31.99
9371,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,54.99
9372,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,33.74
9373,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,33.99
9374,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,33.74
9375,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,33.74
9376,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,31.99
9377,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,33.99
9378,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,59.99
9379,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,59.99
9380,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,33.74
9381,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,31.99
9382,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,33.74
9383,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,33.74
9384,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,33.74
9385,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,59.99
9386,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,31.99
9387,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,31.99
9388,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,33.99
9389,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,31.99
9390,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,33.74
9391,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,33.74
9392,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,31.99
9393,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,31.99
9394,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,59.99,33.99
9395,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,54.99
9396,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,31.99
9397,AV_mkMJoHh53nbDRA3ZJ,Easy Street Kristen Women's Dress Heels,easy street,2018-02-01 07:33:01+00:00,54.99,31.99
9398,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9399,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9400,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9401,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9402,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9403,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9404,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9405,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9406,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9407,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9408,AV_Ed5ilKZqtpbFMTSps,Easy Street Columbus Women's Clogs,easy street,2018-02-01 07:35:50+00:00,54.99,54.99
9409,AV_NNwn5KZqtpbFMTjMu,Easy Street Nori Women's Sandals,easy street,2018-02-01 07:35:51+00:00,54.99,54.99
9410,AV_NNwn5KZqtpbFMTjMu,Easy Street Nori Women's Sandals,easy street,2018-02-01 07:35:51+00:00,54.99,54.99
9411,AV_NNwn5KZqtpbFMTjMu,Easy Street Nori Women's Sandals,easy street,2018-02-01 07:35:51+00:00,54.99,54.99
9412,AV_NNwn5KZqtpbFMTjMu,Easy Street Nori Women's Sandals,easy street,2018-02-01 07:35:51+00:00,54.99,54.99
9413,AV_NNwn5KZqtpbFMTjMu,Easy Street Nori Women's Sandals,easy street,2018-02-01 07:35:51+00:00,54.99,54.99
9414,AV_NNwn5KZqtpbFMTjMu,Easy Street Nori Women's Sandals,easy street,2018-02-01 07:35:51+00:00,54.99,54.99
9415,AV_NNwn5KZqtpbFMTjMu,Easy Street Nori Women's Sandals,easy street,2018-02-01 07:35:51+00:00,54.99,54.99
9416,AV_NNwn5KZqtpbFMTjMu,Easy Street Nori Women's Sandals,easy street,2018-02-01 07:35:51+00:00,54.99,54.99
9417,AV_NNwn5KZqtpbFMTjMu,Easy Street Nori Women's Sandals,easy street,2018-02-01 07:35:51+00:00,54.99,54.99
9418,AV_NNwn5KZqtpbFMTjMu,Easy Street Nori Women's Sandals,easy street,2018-02-01 07:35:51+00:00,54.99,54.99
